timestamp,source,class,confidence,vehicle_id,plate_text
2025-10-09 22:46:39.578282,image,5,0.9241504669189453,1,
2025-10-09 22:46:39.578282,image,2,0.8840445876121521,2,
2025-10-09 22:46:39.578282,image,2,0.8601956963539124,3,
2025-10-09 22:46:39.578282,image,2,0.8443647623062134,4,
2025-10-09 22:46:39.578282,image,2,0.8080136775970459,5,
2025-10-09 22:46:39.578282,image,2,0.7838248610496521,6,
2025-10-09 22:46:39.578282,image,2,0.7629759311676025,7,
2025-10-09 22:46:39.578282,image,2,0.751724362373352,8,
2025-10-09 22:46:39.578282,image,2,0.7470383048057556,9,
2025-10-09 22:46:39.578282,image,2,0.7438309192657471,10,
2025-10-09 22:46:39.578282,image,2,0.7317755222320557,11,
2025-10-09 22:46:39.578282,image,2,0.7138511538505554,12,
2025-10-09 22:46:39.578282,image,2,0.6577243804931641,13,
2025-10-09 22:46:39.578282,image,2,0.6473932266235352,14,
2025-10-09 22:46:39.578282,image,0,0.5765566229820251,15,
2025-10-09 22:46:39.578282,image,0,0.571513831615448,16,
2025-10-09 22:46:39.578282,image,2,0.568810224533081,17,
2025-10-09 22:46:39.578282,image,2,0.5657350420951843,18,
2025-10-09 22:46:39.578282,image,2,0.5633336305618286,19,
2025-10-09 22:46:39.578282,image,5,0.5233058929443359,20,
2025-10-09 22:46:39.578282,image,3,0.5231184363365173,21,
2025-10-09 22:46:39.578282,image,2,0.5203661322593689,22,
2025-10-09 22:46:39.578282,image,7,0.478464812040329,23,
2025-10-09 22:46:39.578282,image,7,0.47033748030662537,24,
2025-10-09 22:46:39.578282,image,7,0.46592921018600464,25,
2025-10-09 22:46:39.578282,image,7,0.4489539861679077,26,
2025-10-09 22:46:39.578282,image,5,0.4030683934688568,27,
2025-10-09 22:46:39.578282,image,5,0.37785470485687256,28,
2025-10-09 22:46:39.578282,image,3,0.36490264534950256,29,
2025-10-09 22:46:39.578282,image,2,0.3359920084476471,30,
2025-10-09 22:46:39.578282,image,3,0.3347979485988617,31,
2025-10-09 22:46:39.578282,image,2,0.3120800256729126,32,
2025-10-09 22:46:39.578282,image,2,0.28039810061454773,33,
2025-10-09 22:51:55.739339,video,5,0.8602229952812195,34,
2025-10-09 22:51:55.739339,video,2,0.8506956696510315,35,
2025-10-09 22:51:55.739339,video,0,0.8453047275543213,36,
2025-10-09 22:51:55.739339,video,2,0.6614422798156738,37,
2025-10-09 22:51:55.739339,video,2,0.5245640277862549,38,
2025-10-09 22:51:55.739339,video,2,0.4818524122238159,39,
2025-10-09 22:51:55.739339,video,2,0.378052681684494,40,
2025-10-09 22:51:56.149566,video,2,0.9071593880653381,35,
2025-10-09 22:51:56.149566,video,5,0.9021579027175903,34,
2025-10-09 22:51:56.149566,video,0,0.851701557636261,36,
2025-10-09 22:51:56.149566,video,2,0.6682342886924744,39,
2025-10-09 22:51:56.149566,video,2,0.6631587743759155,37,
2025-10-09 22:51:56.149566,video,2,0.5519083738327026,40,
2025-10-09 22:51:56.149566,video,2,0.5430757999420166,38,
2025-10-09 22:51:56.583019,video,2,0.9071741104125977,35,
2025-10-09 22:51:56.583019,video,5,0.906596302986145,34,
2025-10-09 22:51:56.583019,video,0,0.8429580926895142,36,
2025-10-09 22:51:56.583019,video,2,0.6243963837623596,37,
2025-10-09 22:51:56.583019,video,2,0.6189583539962769,40,
2025-10-09 22:51:56.583019,video,2,0.5470205545425415,38,
2025-10-09 22:51:57.082276,video,5,0.901418924331665,34,
2025-10-09 22:51:57.082276,video,2,0.8947076201438904,35,
2025-10-09 22:51:57.082276,video,0,0.8605897426605225,36,
2025-10-09 22:51:57.082276,video,2,0.7287368178367615,40,
2025-10-09 22:51:57.082276,video,2,0.6160129308700562,37,
2025-10-09 22:51:57.082276,video,2,0.5536367893218994,38,
2025-10-09 22:51:57.498208,video,2,0.8883283138275146,35,
2025-10-09 22:51:57.498208,video,0,0.8610960245132446,36,
2025-10-09 22:51:57.498208,video,5,0.8605996370315552,34,
2025-10-09 22:51:57.498208,video,2,0.6902645230293274,37,
2025-10-09 22:51:57.498208,video,2,0.647271454334259,40,
2025-10-09 22:51:57.498208,video,2,0.4891407787799835,38,
2025-10-09 22:51:57.930307,video,2,0.9036926031112671,35,
2025-10-09 22:51:57.930307,video,0,0.8687812089920044,36,
2025-10-09 22:51:57.930307,video,5,0.8683871626853943,34,
2025-10-09 22:51:57.930307,video,2,0.6770567297935486,37,
2025-10-09 22:51:57.930307,video,2,0.6075733304023743,40,
2025-10-09 22:51:57.930307,video,2,0.45114490389823914,38,
2025-10-09 22:51:58.406330,video,2,0.9251004457473755,35,
2025-10-09 22:51:58.406330,video,0,0.8973953723907471,36,
2025-10-09 22:51:58.406330,video,5,0.8823267817497253,34,
2025-10-09 22:51:58.406330,video,2,0.6891754865646362,37,
2025-10-09 22:51:58.406330,video,2,0.48008468747138977,40,
2025-10-09 22:51:58.406330,video,2,0.39553749561309814,38,
2025-10-09 22:51:58.406330,video,0,0.2592838704586029,4,
2025-10-09 22:51:58.911817,video,2,0.9087198376655579,35,
2025-10-09 22:51:58.911817,video,0,0.8778108358383179,36,
2025-10-09 22:51:58.911817,video,2,0.8022337555885315,37,
2025-10-09 22:51:58.911817,video,5,0.7855801582336426,34,
2025-10-09 22:51:58.911817,video,2,0.6136705279350281,40,
2025-10-09 22:51:58.911817,video,2,0.44519859552383423,38,
2025-10-09 22:51:59.368819,video,2,0.926750659942627,35,
2025-10-09 22:51:59.368819,video,0,0.8847495913505554,36,
2025-10-09 22:51:59.368819,video,2,0.8395060300827026,37,
2025-10-09 22:51:59.368819,video,5,0.8301627039909363,34,
2025-10-09 22:51:59.368819,video,2,0.7215403318405151,40,
2025-10-09 22:51:59.368819,video,2,0.4803258180618286,38,
2025-10-09 22:51:59.817578,video,2,0.9074475169181824,35,
2025-10-09 22:51:59.817578,video,5,0.8767470717430115,34,
2025-10-09 22:51:59.817578,video,0,0.8562924265861511,36,
2025-10-09 22:51:59.817578,video,2,0.8288379311561584,37,
2025-10-09 22:51:59.817578,video,2,0.6877254247665405,40,
2025-10-09 22:51:59.817578,video,2,0.4965260624885559,38,
2025-10-09 22:52:00.296152,video,2,0.8820427656173706,35,
2025-10-09 22:52:00.296152,video,5,0.845881462097168,34,
2025-10-09 22:52:00.296152,video,0,0.8328007459640503,36,
2025-10-09 22:52:00.296152,video,2,0.8010291457176208,37,
2025-10-09 22:52:00.296152,video,2,0.6843000650405884,40,
2025-10-09 22:52:00.296152,video,2,0.4581000804901123,38,
2025-10-09 22:52:00.689950,video,2,0.8856334090232849,35,
2025-10-09 22:52:00.689950,video,0,0.8531684279441833,36,
2025-10-09 22:52:00.689950,video,5,0.8423716425895691,34,
2025-10-09 22:52:00.689950,video,2,0.8319147229194641,37,
2025-10-09 22:52:00.689950,video,2,0.658440887928009,40,
2025-10-09 22:52:00.689950,video,2,0.4344552159309387,38,
2025-10-09 22:52:01.109679,video,5,0.8853814005851746,34,
2025-10-09 22:52:01.109679,video,2,0.8695723414421082,35,
2025-10-09 22:52:01.109679,video,2,0.8484492301940918,37,
2025-10-09 22:52:01.109679,video,0,0.8288413286209106,36,
2025-10-09 22:52:01.109679,video,2,0.719869077205658,40,
2025-10-09 22:52:01.110676,video,2,0.46046727895736694,38,
2025-10-09 22:52:01.568615,video,2,0.8790261149406433,35,
2025-10-09 22:52:01.568615,video,2,0.8473553657531738,37,
2025-10-09 22:52:01.568615,video,5,0.8252381682395935,34,
2025-10-09 22:52:01.568615,video,0,0.8065795302391052,36,
2025-10-09 22:52:01.568615,video,2,0.6686808466911316,40,
2025-10-09 22:52:01.568615,video,2,0.4726755917072296,38,
2025-10-09 22:52:01.972164,video,2,0.8578625321388245,35,
2025-10-09 22:52:01.973162,video,2,0.8515674471855164,37,
2025-10-09 22:52:01.973162,video,5,0.82154780626297,34,
2025-10-09 22:52:01.973162,video,0,0.7806729078292847,36,
2025-10-09 22:52:01.973162,video,2,0.7028213739395142,40,
2025-10-09 22:52:01.973162,video,2,0.4855455756187439,38,
2025-10-09 22:52:02.406345,video,2,0.8531885743141174,37,
2025-10-09 22:52:02.406345,video,5,0.8389010429382324,34,
2025-10-09 22:52:02.406345,video,2,0.8225992321968079,35,
2025-10-09 22:52:02.406345,video,2,0.7683900594711304,40,
2025-10-09 22:52:02.406345,video,0,0.7671067118644714,36,
2025-10-09 22:52:02.406345,video,2,0.5412241816520691,38,
2025-10-09 22:52:02.406345,video,0,0.28436315059661865,41,
2025-10-09 22:52:02.874366,video,2,0.8701828718185425,37,
2025-10-09 22:52:02.874366,video,5,0.8651636838912964,34,
2025-10-09 22:52:02.874366,video,2,0.8243028521537781,35,
2025-10-09 22:52:02.874366,video,2,0.765801191329956,40,
2025-10-09 22:52:02.874366,video,0,0.7259466648101807,36,
2025-10-09 22:52:02.874366,video,2,0.4905969202518463,38,
2025-10-09 22:52:03.370023,video,2,0.8705129027366638,37,
2025-10-09 22:52:03.370023,video,2,0.8694382309913635,35,
2025-10-09 22:52:03.370023,video,5,0.7762900590896606,34,
2025-10-09 22:52:03.370023,video,2,0.744490921497345,40,
2025-10-09 22:52:03.370023,video,0,0.7291936278343201,36,
2025-10-09 22:52:03.370023,video,2,0.41724205017089844,38,
2025-10-09 22:52:03.862889,video,2,0.91652512550354,35,
2025-10-09 22:52:03.862889,video,2,0.8910322785377502,37,
2025-10-09 22:52:03.862889,video,5,0.8128847479820251,34,
2025-10-09 22:52:03.862889,video,2,0.757051944732666,40,
2025-10-09 22:52:03.862889,video,0,0.7352062463760376,36,
2025-10-09 22:52:03.862889,video,2,0.3597838282585144,38,
2025-10-09 22:52:04.375916,video,2,0.9024620652198792,35,
2025-10-09 22:52:04.375916,video,2,0.8769955635070801,37,
2025-10-09 22:52:04.375916,video,5,0.8558134436607361,34,
2025-10-09 22:52:04.375916,video,0,0.728405773639679,36,
2025-10-09 22:52:04.375916,video,2,0.7279303073883057,40,
2025-10-09 22:52:04.375916,video,2,0.5166237950325012,38,
2025-10-09 22:52:04.841260,video,2,0.9088156223297119,35,
2025-10-09 22:52:04.841260,video,2,0.8698246479034424,37,
2025-10-09 22:52:04.841260,video,5,0.8416842222213745,34,
2025-10-09 22:52:04.841260,video,0,0.7222224473953247,36,
2025-10-09 22:52:04.841260,video,2,0.6657665371894836,40,
2025-10-09 22:52:04.841260,video,2,0.5031010508537292,38,
2025-10-09 22:52:05.252529,video,5,0.8875691890716553,34,
2025-10-09 22:52:05.252529,video,2,0.8579735159873962,37,
2025-10-09 22:52:05.252529,video,2,0.8436517119407654,35,
2025-10-09 22:52:05.252529,video,0,0.7214530110359192,36,
2025-10-09 22:52:05.252529,video,2,0.6758266687393188,40,
2025-10-09 22:52:05.252529,video,2,0.4946257770061493,38,
2025-10-09 22:52:05.631781,video,2,0.8671510815620422,37,
2025-10-09 22:52:05.631781,video,2,0.8584562540054321,35,
2025-10-09 22:52:05.631781,video,5,0.8239941596984863,34,
2025-10-09 22:52:05.631781,video,2,0.7131772637367249,40,
2025-10-09 22:52:05.631781,video,0,0.7091313004493713,36,
2025-10-09 22:52:05.631781,video,2,0.5297552347183228,38,
2025-10-09 22:52:06.125363,video,2,0.8848565220832825,37,
2025-10-09 22:52:06.125363,video,2,0.7917776703834534,35,
2025-10-09 22:52:06.125363,video,5,0.7778224349021912,34,
2025-10-09 22:52:06.125363,video,0,0.7355244159698486,36,
2025-10-09 22:52:06.125363,video,2,0.727707028388977,40,
2025-10-09 22:52:06.125363,video,2,0.5010471343994141,38,
2025-10-09 22:52:06.125363,video,2,0.3417603075504303,42,
2025-10-09 22:52:06.125363,video,0,0.3290686309337616,4,
2025-10-09 22:52:06.512008,video,2,0.8815416097640991,37,
2025-10-09 22:52:06.512008,video,5,0.7785327434539795,34,
2025-10-09 22:52:06.512008,video,0,0.7537170052528381,36,
2025-10-09 22:52:06.512008,video,2,0.7409533262252808,40,
2025-10-09 22:52:06.512008,video,2,0.5599427223205566,35,
2025-10-09 22:52:06.512008,video,2,0.42903056740760803,38,
2025-10-09 22:52:06.512008,video,0,0.34918656945228577,4,
2025-10-09 22:52:06.959872,video,2,0.9030787348747253,37,
2025-10-09 22:52:06.959872,video,0,0.7559174299240112,36,
2025-10-09 22:52:06.959872,video,5,0.7206262350082397,34,
2025-10-09 22:52:06.960869,video,2,0.7076517343521118,40,
2025-10-09 22:52:06.960869,video,3,0.5305785536766052,39,
2025-10-09 22:52:06.960869,video,2,0.46482256054878235,38,
2025-10-09 22:52:06.960869,video,0,0.46216997504234314,4,
2025-10-09 22:52:07.302638,video,2,0.9116709232330322,37,
2025-10-09 22:52:07.302638,video,5,0.7858282327651978,34,
2025-10-09 22:52:07.302638,video,0,0.7407637238502502,36,
2025-10-09 22:52:07.302638,video,2,0.6775017380714417,40,
2025-10-09 22:52:07.302638,video,2,0.43175002932548523,38,
2025-10-09 22:52:07.302638,video,2,0.28519558906555176,39,
2025-10-09 22:52:07.738203,video,2,0.9272376894950867,37,
2025-10-09 22:52:07.738203,video,5,0.8064221739768982,34,
2025-10-09 22:52:07.738203,video,0,0.7473604083061218,36,
2025-10-09 22:52:07.738203,video,2,0.6848392486572266,40,
2025-10-09 22:52:07.738203,video,2,0.4714917540550232,38,
2025-10-09 22:52:07.738203,video,2,0.27250903844833374,43,
2025-10-09 22:52:08.099891,video,2,0.9072127342224121,37,
2025-10-09 22:52:08.099891,video,2,0.7405503392219543,40,
2025-10-09 22:52:08.099891,video,5,0.7116074562072754,34,
2025-10-09 22:52:08.099891,video,0,0.5051067471504211,36,
2025-10-09 22:52:08.099891,video,2,0.4607475697994232,38,
2025-10-09 22:52:08.552664,video,2,0.9248575568199158,37,
2025-10-09 22:52:08.552664,video,2,0.7575152516365051,40,
2025-10-09 22:52:08.552664,video,2,0.6026924848556519,44,
2025-10-09 22:52:08.552664,video,5,0.4797461926937103,34,
2025-10-09 22:52:08.552664,video,2,0.4605174958705902,38,
2025-10-09 22:52:08.552664,video,2,0.3103495240211487,43,
2025-10-09 22:52:08.552664,video,0,0.25757235288619995,45,
2025-10-09 22:52:09.028707,video,2,0.9052536487579346,37,
2025-10-09 22:52:09.028707,video,2,0.8100666403770447,40,
2025-10-09 22:52:09.028707,video,5,0.6399757862091064,34,
2025-10-09 22:52:09.028707,video,2,0.557722270488739,44,
2025-10-09 22:52:09.028707,video,2,0.3585337698459625,38,
2025-10-09 22:52:09.028707,video,2,0.32847705483436584,43,
2025-10-09 22:52:09.028707,video,2,0.30460256338119507,46,
2025-10-09 22:52:09.559049,video,2,0.9130409955978394,37,
2025-10-09 22:52:09.559049,video,2,0.831956148147583,40,
2025-10-09 22:52:09.559049,video,5,0.7518172264099121,34,
2025-10-09 22:52:09.559049,video,2,0.5002486705780029,47,
2025-10-09 22:52:09.559049,video,2,0.37988775968551636,38,
2025-10-09 22:52:09.559049,video,2,0.30692270398139954,44,
2025-10-09 22:52:09.559049,video,2,0.2901155352592468,46,
2025-10-09 22:52:10.009828,video,2,0.8900553584098816,37,
2025-10-09 22:52:10.009828,video,2,0.8441826701164246,47,
2025-10-09 22:52:10.009828,video,2,0.7769376039505005,40,
2025-10-09 22:52:10.009828,video,5,0.7531263828277588,34,
2025-10-09 22:52:10.009828,video,2,0.38282597064971924,46,
2025-10-09 22:52:10.009828,video,2,0.3089624345302582,38,
2025-10-09 22:52:10.417453,video,2,0.8866585493087769,37,
2025-10-09 22:52:10.417453,video,2,0.7638055682182312,40,
2025-10-09 22:52:10.417453,video,5,0.6207502484321594,34,
2025-10-09 22:52:10.417453,video,2,0.380778968334198,46,
2025-10-09 22:52:10.417453,video,2,0.3589407205581665,38,
2025-10-09 22:52:10.417453,video,2,0.3351319432258606,47,
2025-10-09 22:52:10.417453,video,2,0.316952645778656,43,
2025-10-09 22:52:10.902099,video,2,0.8991685509681702,42,
2025-10-09 22:52:10.902099,video,2,0.761347770690918,40,
2025-10-09 22:52:10.902099,video,2,0.7542281150817871,47,
2025-10-09 22:52:10.902099,video,2,0.5807986259460449,46,
2025-10-09 22:52:10.902099,video,5,0.5487587451934814,34,
2025-10-09 22:52:10.902099,video,2,0.46666356921195984,38,
2025-10-09 22:52:10.902099,video,2,0.33884197473526,43,
2025-10-09 22:52:10.902099,video,2,0.2769186794757843,48,
2025-10-09 22:52:11.548311,video,2,0.9361240863800049,42,
2025-10-09 22:52:11.548311,video,2,0.7729965448379517,40,
2025-10-09 22:52:11.548311,video,2,0.522954523563385,48,
2025-10-09 22:52:11.548311,video,2,0.4780478775501251,38,
2025-10-09 22:52:11.548311,video,5,0.4276350140571594,34,
2025-10-09 22:52:11.548311,video,2,0.4115447998046875,47,
2025-10-09 22:52:11.548311,video,5,0.3340032696723938,49,
2025-10-09 22:52:11.548311,video,2,0.2727796733379364,50,
2025-10-09 22:52:11.548311,video,2,0.26958468556404114,46,
2025-10-09 22:52:11.548311,video,5,0.26319584250450134,3,
2025-10-09 22:52:11.548311,video,2,0.25079146027565,43,
2025-10-09 22:52:12.120062,video,2,0.9135726094245911,42,
2025-10-09 22:52:12.120062,video,0,0.8219502568244934,51,
2025-10-09 22:52:12.120062,video,2,0.8201538324356079,40,
2025-10-09 22:52:12.120062,video,2,0.6635458469390869,49,
2025-10-09 22:52:12.120062,video,2,0.5151623487472534,38,
2025-10-09 22:52:12.120062,video,2,0.5070180892944336,46,
2025-10-09 22:52:12.120062,video,5,0.32242658734321594,34,
2025-10-09 22:52:12.120062,video,7,0.2999439835548401,3,
2025-10-09 22:52:12.735231,video,2,0.9182429909706116,42,
2025-10-09 22:52:12.735231,video,0,0.8274197578430176,51,
2025-10-09 22:52:12.735231,video,2,0.7850748300552368,40,
2025-10-09 22:52:12.735231,video,2,0.5153681635856628,38,
2025-10-09 22:52:12.735231,video,7,0.4690561592578888,4,
2025-10-09 22:52:12.735231,video,2,0.4637480080127716,48,
2025-10-09 22:52:12.735231,video,2,0.3781462013721466,46,
2025-10-09 22:52:12.735231,video,7,0.30680423974990845,34,
2025-10-09 22:52:12.735231,video,5,0.2778046429157257,3,
2025-10-09 22:52:13.329389,video,2,0.9035352468490601,42,
2025-10-09 22:52:13.329389,video,2,0.8533918261528015,40,
2025-10-09 22:52:13.329389,video,0,0.8210566639900208,51,
2025-10-09 22:52:13.329389,video,2,0.5700364112854004,48,
2025-10-09 22:52:13.329389,video,2,0.5416427850723267,38,
2025-10-09 22:52:13.329389,video,2,0.5318445563316345,52,
2025-10-09 22:52:13.329389,video,7,0.4265848994255066,4,
2025-10-09 22:52:13.329389,video,5,0.4218813478946686,3,
2025-10-09 22:52:13.329389,video,7,0.2852995991706848,34,
2025-10-09 22:52:13.939151,video,2,0.9172049760818481,42,
2025-10-09 22:52:13.939151,video,2,0.8331789970397949,40,
2025-10-09 22:52:13.939151,video,0,0.7569611072540283,51,
2025-10-09 22:52:13.939151,video,2,0.5902861952781677,48,
2025-10-09 22:52:13.939151,video,2,0.5395644307136536,38,
2025-10-09 22:52:13.939151,video,2,0.4501209855079651,4,
2025-10-09 22:52:13.939151,video,7,0.4490348994731903,4,
2025-10-09 22:52:13.939151,video,5,0.4186360836029053,3,
2025-10-09 22:52:13.939151,video,7,0.3125980496406555,34,
2025-10-09 22:52:14.401389,video,2,0.8961260318756104,42,
2025-10-09 22:52:14.401389,video,2,0.8549603819847107,40,
2025-10-09 22:52:14.401389,video,7,0.6064456701278687,4,
2025-10-09 22:52:14.401389,video,5,0.6008049249649048,3,
2025-10-09 22:52:14.401389,video,2,0.5908824801445007,48,
2025-10-09 22:52:14.401389,video,0,0.556823194026947,51,
2025-10-09 22:52:14.401389,video,2,0.4358944892883301,38,
2025-10-09 22:52:14.970553,video,2,0.8745603561401367,42,
2025-10-09 22:52:14.970553,video,2,0.8663620948791504,40,
2025-10-09 22:52:14.970553,video,2,0.6586362719535828,4,
2025-10-09 22:52:14.970553,video,2,0.569391131401062,48,
2025-10-09 22:52:14.970553,video,5,0.49924060702323914,34,
2025-10-09 22:52:14.970553,video,0,0.4427243769168854,51,
2025-10-09 22:52:14.970553,video,2,0.3743688762187958,46,
2025-10-09 22:52:14.970553,video,2,0.360250324010849,38,
2025-10-09 22:52:15.402898,video,2,0.911161482334137,42,
2025-10-09 22:52:15.402898,video,2,0.8657105565071106,40,
2025-10-09 22:52:15.402898,video,2,0.7193425893783569,4,
2025-10-09 22:52:15.402898,video,2,0.5864370465278625,46,
2025-10-09 22:52:15.402898,video,2,0.3276403546333313,38,
2025-10-09 22:52:15.402898,video,5,0.2782481908798218,34,
2025-10-09 22:52:15.951951,video,2,0.9135165810585022,42,
2025-10-09 22:52:15.951951,video,2,0.8819344639778137,40,
2025-10-09 22:52:15.951951,video,2,0.5967376828193665,4,
2025-10-09 22:52:15.951951,video,2,0.591881513595581,48,
2025-10-09 22:52:15.951951,video,2,0.5024604797363281,46,
2025-10-09 22:52:15.951951,video,7,0.4783414900302887,53,
2025-10-09 22:52:15.951951,video,2,0.3901456296443939,38,
2025-10-09 22:52:15.951951,video,2,0.30752432346343994,3,
2025-10-09 22:52:15.951951,video,5,0.25967636704444885,34,
2025-10-09 22:52:16.462880,video,2,0.9058708548545837,42,
2025-10-09 22:52:16.462880,video,2,0.8687097430229187,40,
2025-10-09 22:52:16.463877,video,7,0.6707485318183899,53,
2025-10-09 22:52:16.463877,video,2,0.6052514314651489,48,
2025-10-09 22:52:16.463877,video,2,0.4663573205471039,38,
2025-10-09 22:52:16.463877,video,2,0.3673844337463379,46,
2025-10-09 22:52:16.463877,video,2,0.25439542531967163,3,
2025-10-09 22:52:16.463877,video,2,0.25407007336616516,43,
2025-10-09 22:52:16.939111,video,2,0.8986626863479614,42,
2025-10-09 22:52:16.939111,video,2,0.8790682554244995,40,
2025-10-09 22:52:16.939111,video,2,0.6929691433906555,48,
2025-10-09 22:52:16.939111,video,2,0.6220239996910095,4,
2025-10-09 22:52:16.939111,video,7,0.4967406392097473,53,
2025-10-09 22:52:16.939111,video,2,0.47732266783714294,38,
2025-10-09 22:52:16.939111,video,2,0.3741663098335266,3,
2025-10-09 22:52:17.390948,video,2,0.8659578561782837,40,
2025-10-09 22:52:17.390948,video,2,0.8650191426277161,42,
2025-10-09 22:52:17.390948,video,2,0.5688859820365906,48,
2025-10-09 22:52:17.390948,video,2,0.5441880822181702,4,
2025-10-09 22:52:17.390948,video,2,0.4674205482006073,38,
2025-10-09 22:52:17.390948,video,7,0.39880356192588806,4,
2025-10-09 22:52:17.390948,video,2,0.3280831575393677,37,
2025-10-09 22:52:17.903857,video,2,0.8740555047988892,40,
2025-10-09 22:52:17.903857,video,2,0.8477943539619446,42,
2025-10-09 22:52:17.903857,video,2,0.626751720905304,53,
2025-10-09 22:52:17.904852,video,2,0.5986648201942444,48,
2025-10-09 22:52:17.904852,video,2,0.5691867470741272,37,
2025-10-09 22:52:17.904852,video,2,0.49318522214889526,38,
2025-10-09 22:52:17.904852,video,2,0.25408652424812317,43,
2025-10-09 22:52:18.423504,video,2,0.869189977645874,40,
2025-10-09 22:52:18.423504,video,2,0.8269835114479065,42,
2025-10-09 22:52:18.423504,video,2,0.5912319421768188,38,
2025-10-09 22:52:18.423504,video,2,0.5680456757545471,48,
2025-10-09 22:52:18.423504,video,2,0.4705543518066406,4,
2025-10-09 22:52:18.423504,video,2,0.359722763299942,3,
2025-10-09 22:52:18.423504,video,2,0.2889351546764374,43,
2025-10-09 22:52:18.423504,video,7,0.28305158019065857,53,
2025-10-09 22:52:18.982609,video,2,0.8769590854644775,40,
2025-10-09 22:52:18.982609,video,2,0.7777005434036255,35,
2025-10-09 22:52:18.983607,video,2,0.6416721343994141,48,
2025-10-09 22:52:18.983607,video,2,0.6212037205696106,38,
2025-10-09 22:52:18.983607,video,7,0.5747129321098328,4,
2025-10-09 22:52:18.983607,video,2,0.2962820827960968,43,
2025-10-09 22:52:18.983607,video,2,0.277982234954834,3,
2025-10-09 22:52:19.384393,video,2,0.8686105608940125,40,
2025-10-09 22:52:19.384393,video,2,0.6895179748535156,48,
2025-10-09 22:52:19.384393,video,2,0.5685629844665527,38,
2025-10-09 22:52:19.384393,video,2,0.5425063967704773,35,
2025-10-09 22:52:19.384393,video,7,0.5291193723678589,4,
2025-10-09 22:52:19.846540,video,2,0.9089977741241455,40,
2025-10-09 22:52:19.846540,video,2,0.713304877281189,48,
2025-10-09 22:52:19.846540,video,2,0.5571498274803162,38,
2025-10-09 22:52:19.846540,video,7,0.3833087682723999,4,
2025-10-09 22:52:19.846540,video,2,0.37445664405822754,39,
2025-10-09 22:52:19.846540,video,5,0.2506386339664459,53,
2025-10-09 22:52:20.338385,video,2,0.9081876873970032,40,
2025-10-09 22:52:20.338385,video,2,0.5294805765151978,48,
2025-10-09 22:52:20.338385,video,2,0.5162044167518616,38,
2025-10-09 22:52:20.338385,video,7,0.41815897822380066,53,
2025-10-09 22:52:20.338385,video,5,0.320819228887558,4,
2025-10-09 22:52:20.338385,video,2,0.3059491813182831,46,
2025-10-09 22:52:20.338385,video,2,0.29297521710395813,43,
2025-10-09 22:52:20.810373,video,2,0.9198958277702332,40,
2025-10-09 22:52:20.810373,video,2,0.7472755312919617,48,
2025-10-09 22:52:20.810373,video,2,0.5602486729621887,38,
2025-10-09 22:52:20.810373,video,7,0.35711875557899475,4,
2025-10-09 22:52:20.810373,video,2,0.3201363682746887,46,
2025-10-09 22:52:20.810373,video,2,0.3047078251838684,43,
